2019-07-12 11:26:14, 92
2019-07-12 11:26:20, 92
2019-07-12 11:26:26, 92
2019-07-12 11:26:33, 92
2019-07-12 11:26:39, 92
2019-07-12 11:26:45, 92
2019-07-12 11:26:52, 92
2019-07-12 11:26:58, 92
2019-07-12 11:27:04, 92
2019-07-12 11:27:11, 92
2019-07-12 11:27:17, 92
2019-07-12 11:27:24, 92
2019-07-12 11:34:09, 92
2019-07-12 11:34:16, 92
2019-07-12 11:34:22, 92
2019-07-12 11:34:28, 92
2019-07-12 11:34:35, 92
2019-07-12 11:34:41, 92
2019-07-12 11:34:47, 92
2019-07-12 11:34:54, 92
2019-07-12 11:35:00, 92
2019-07-12 11:35:06, 92
2019-07-12 11:35:13, 92
2019-07-12 11:35:19, 92
2019-07-12 11:35:39, 92
2019-07-12 11:35:46, 92
2019-07-12 11:35:52, 92
2019-07-12 11:35:58, 92
2019-07-12 11:36:05, 92
2019-07-12 11:36:11, 92
2019-07-12 11:36:17, 92
2019-07-12 11:36:24, 92
2019-07-12 11:36:30, 92
2019-07-12 11:36:36, 92
2019-07-12 11:36:43, 92
2019-07-12 11:36:49, 92
2019-07-12 11:43:19, 92
2019-07-12 11:43:25, 92
2019-07-12 11:43:31, 92
2019-07-12 11:43:38, 92
2019-07-12 11:43:44, 92
2019-07-12 11:43:50, 92
2019-07-12 11:43:57, 92
2019-07-12 13:56:08, 91
2019-07-12 13:56:15, 91
2019-07-12 13:56:22, 91
2019-07-12 13:56:29, 91
2019-07-12 13:56:36, 91
2019-07-12 13:57:47, 91
2019-07-12 13:57:54, 91
2019-07-12 13:58:01, 91
2019-07-12 13:58:08, 91
2019-07-12 14:01:26, 91
2019-07-12 14:02:23, 91
2019-07-12 14:02:30, 91
2019-07-12 14:02:47, 91
2019-07-12 14:13:43, 91
2019-07-12 14:13:51, 91
2019-07-12 15:29:50, 90
2019-07-12 15:29:57, 90
2019-07-12 15:30:05, 90
2019-07-12 15:49:24, 90
