2019-07-25 18:12:12, 76
2019-07-25 18:12:58, 76
2019-07-25 18:28:07, 76
2019-07-25 18:43:15, 76
2019-07-25 18:58:23, 75
2019-07-25 19:13:32, 75
2019-07-25 19:28:40, 75
2019-07-25 19:43:49, 75
2019-07-25 19:58:59, 75
2019-07-25 20:14:08, 75
2019-07-25 20:29:18, 75
2019-07-25 20:44:27, 75
2019-07-25 20:59:37, 75
2019-07-25 21:14:47, 75
2019-07-25 21:29:56, 75
2019-07-25 21:45:05, 74
2019-07-26 02:00:48, 73
2019-07-26 02:15:56, 73
2019-07-26 02:31:02, 73
2019-07-26 02:46:09, 73
2019-07-26 03:01:16, 73
2019-07-26 03:16:23, 73
2019-07-26 03:31:31, 73
2019-07-26 03:46:38, 73
2019-07-26 04:01:45, 72
2019-07-26 04:16:53, 72
2019-07-26 04:32:01, 72
2019-07-26 04:47:08, 72
2019-07-26 05:02:16, 72
2019-07-26 05:17:23, 72
2019-07-26 05:32:31, 72
2019-07-26 05:47:38, 72
2019-07-26 06:02:46, 72
2019-07-26 06:17:57, 72
