2019-07-30 15:47:23, 76
2019-07-30 16:02:33, 76
2019-07-30 16:17:44, 76
2019-07-30 16:32:55, 76
2019-07-30 16:48:10, 76
2019-07-30 17:03:24, 75
2019-07-30 17:18:40, 75
2019-07-30 17:33:52, 75
2019-07-30 17:49:04, 75
2019-07-30 18:04:14, 75
2019-07-30 18:19:25, 75
2019-07-30 18:34:35, 75
2019-07-30 18:49:46, 75
2019-07-30 19:04:57, 75
2019-07-30 19:20:07, 75
2019-07-30 19:35:18, 75
2019-07-30 19:50:29, 75
2019-07-30 20:05:39, 74
2019-07-30 20:20:49, 74
2019-07-30 20:35:59, 74
2019-07-30 20:51:09, 74
2019-07-30 21:06:19, 74
2019-07-30 21:21:29, 74
2019-07-30 21:36:38, 74
2019-07-30 21:51:47, 74
2019-07-31 02:07:39, 73
2019-07-31 02:22:46, 72
2019-07-31 02:37:53, 72
2019-07-31 02:53:01, 72
2019-07-31 03:08:08, 72
2019-07-31 03:23:16, 72
2019-07-31 03:38:24, 72
2019-07-31 03:53:32, 72
2019-07-31 04:08:41, 72
2019-07-31 04:23:49, 72
2019-07-31 04:38:58, 72
2019-07-31 04:54:06, 72
2019-07-31 05:09:15, 72
2019-07-31 05:24:23, 71
2019-07-31 05:39:32, 71
2019-07-31 05:54:40, 71
2019-07-31 06:09:49, 71
2019-07-31 06:24:58, 71
2019-07-31 06:40:08, 71
2019-07-31 06:55:17, 71
2019-07-31 07:10:27, 71
2019-07-31 07:25:37, 71
2019-07-31 07:40:47, 71
2019-07-31 07:55:57, 71
2019-07-31 08:11:08, 71
2019-07-31 08:26:18, 70
2019-07-31 08:41:29, 70
2019-07-31 08:56:39, 70
2019-07-31 09:11:50, 70
2019-07-31 09:27:01, 70
2019-07-31 09:42:11, 70
2019-07-31 09:57:22, 70
2019-07-31 10:12:33, 70
2019-07-31 10:27:44, 70
2019-07-31 10:42:59, 70
2019-07-31 10:58:10, 70
2019-07-31 11:13:23, 70
